,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PTS
24,1905,Andrei Kirilenko,1610612762,UTA,26.0,70,44,26,0.629,29.3,2.8,6.0,0.471,0.2,1.1,0.213,2.5,3.4,0.728,1.3,3.4,4.7,2.9,1.9,1.1,2.1,8.3
25,2804,Andres Nocioni,1610612741,CHI,27.0,53,31,22,0.585,26.5,5.2,11.0,0.467,1.5,3.9,0.383,2.3,2.7,0.848,0.8,4.9,5.7,1.1,2.0,0.5,0.5,14.1
26,101106,Andrew Bogut,1610612749,MIL,22.0,66,25,41,0.379,34.2,5.3,9.5,0.553,0.0,0.1,0.2,1.7,2.9,0.577,2.5,6.3,8.8,3.0,2.3,0.7,0.5,12.3
27,101115,Andrew Bynum,1610612747,LAL,19.0,82,42,40,0.512,21.9,3.0,5.4,0.558,0.0,0.0,0.0,1.7,2.6,0.668,1.7,4.2,5.9,1.1,1.4,0.1,1.6,7.8
28,2740,Andris Biedrins,1610612744,GSW,21.0,82,42,40,0.512,29.1,4.2,7.1,0.599,0.0,0.0,0.0,1.1,2.0,0.521,3.1,6.2,9.3,1.1,1.5,0.8,1.7,9.5
29,1712,Antawn Jamison,1610612764,WAS,31.0,70,37,33,0.529,38.0,7.3,16.3,0.45,2.0,5.4,0.364,3.2,4.4,0.736,1.9,6.1,8.0,1.9,1.5,1.1,0.5,19.8
30,1853,Anthony Carter,1610612743,DEN,32.0,2,2,0,1.0,18.6,1.5,4.0,0.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,5.5,3.0,0.0,0.5,3.0
31,1533,Anthony Johnson,1610612737,ATL,32.0,67,40,27,0.597,19.4,2.1,5.1,0.414,0.4,1.1,0.342,0.7,0.9,0.754,0.3,1.2,1.5,3.0,1.1,0.5,0.0,5.3
32,1515,Anthony Parker,1610612761,TOR,32.0,73,43,30,0.589,33.4,4.5,9.4,0.477,1.6,3.6,0.441,1.8,2.2,0.83,0.8,3.1,3.9,2.1,1.0,1.0,0.2,12.4
33,101194,Anthony Roberson,1610612744,GSW,24.0,20,7,13,0.35,11.3,2.2,5.2,0.423,1.1,2.8,0.382,0.1,0.2,0.667,0.1,1.0,1.1,0.5,0.7,0.6,0.0,5.6
