,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PTS
23,1738,Ansu Sesay,1610612744,GSW,28.0,16,5,11,0.313,8.0,1.1,2.6,0.405,0.1,0.5,0.25,0.8,1.5,0.542,1.1,1.3,2.4,0.8,0.5,0.1,0.2,3.1
24,1712,Antawn Jamison,1610612764,WAS,29.0,68,38,30,0.559,38.4,7.6,17.5,0.437,1.0,3.1,0.341,3.3,4.4,0.76,2.4,5.3,7.6,2.3,1.7,0.8,0.2,19.6
25,1853,Anthony Carter,1610612750,MIN,30.0,66,36,30,0.545,10.8,1.1,2.7,0.407,0.0,0.3,0.118,0.5,0.8,0.686,0.2,0.9,1.0,2.4,0.9,0.5,0.3,2.7
26,924,Anthony Goldwire,1610612749,MIL,33.0,33,10,23,0.303,16.1,1.7,4.1,0.419,1.0,2.4,0.4,0.8,0.9,0.839,0.3,1.5,1.8,2.4,0.5,0.5,0.0,5.2
27,1533,Anthony Johnson,1610612754,IND,30.0,63,34,29,0.54,27.9,3.2,7.2,0.445,0.7,1.7,0.38,1.3,1.8,0.752,0.5,2.3,2.8,4.8,1.5,0.9,0.2,8.4
28,292,Anthony Miller,1610612737,ATL,33.0,2,0,2,0.0,4.9,1.0,1.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,2.0
29,324,Anthony Peeler,1610612764,WAS,35.0,40,19,21,0.475,13.2,1.4,3.8,0.373,0.6,1.6,0.385,0.4,0.5,0.889,0.4,1.3,1.6,1.4,0.7,0.5,0.1,3.8
30,952,Antoine Walker,1610612738,BOS,28.0,77,26,51,0.338,38.5,7.5,17.9,0.422,1.4,4.4,0.323,2.6,4.8,0.539,2.4,6.7,9.0,3.4,3.3,1.2,0.8,19.1
31,2766,Antonio Burks,1610612763,MEM,25.0,24,10,14,0.417,9.1,1.2,2.5,0.467,0.1,0.5,0.273,0.6,0.8,0.737,0.0,0.5,0.5,1.2,0.5,0.5,0.0,3.0
32,1498,Antonio Daniels,1610612760,SEA,30.0,75,50,25,0.667,27.0,3.6,8.3,0.438,0.7,2.2,0.297,3.3,4.1,0.816,0.3,2.0,2.3,4.1,1.0,0.7,0.0,11.2
33,213,Antonio Davis,1610612741,CHI,36.0,72,41,31,0.569,25.6,2.7,5.8,0.461,0.0,0.0,0.0,1.6,2.1,0.757,2.1,3.8,5.9,1.1,1.3,0.4,0.6,7.0
34,686,Antonio McDyess,1610612765,DET,30.0,77,51,26,0.662,23.4,4.0,7.8,0.513,0.0,0.0,0.0,1.6,2.5,0.656,2.3,4.0,6.3,0.9,1.2,0.6,0.7,9.6
35,1506,Austin Croshere,1610612754,IND,30.0,73,40,33,0.548,25.0,2.6,6.8,0.378,0.6,2.4,0.259,3.1,3.5,0.883,1.4,3.7,5.1,1.3,1.4,0.7,0.2,8.9
36,2852,Awvee Storey,1610612751,NJN,28.0,9,2,7,0.222,3.0,0.3,1.1,0.3,0.1,0.2,0.5,0.1,0.2,0.5,0.4,0.1,0.6,0.1,0.0,0.0,0.0,0.9
37,1884,Baron Davis,1610612744,GSW,26.0,46,21,25,0.457,34.4,6.3,16.3,0.387,2.6,7.7,0.333,4.0,5.3,0.761,0.7,3.1,3.8,7.9,2.8,1.8,0.3,19.2
38,2732,Ben Gordon,1610612741,CHI,22.0,82,47,35,0.573,24.6,5.3,12.9,0.411,1.6,4.0,0.405,2.8,3.3,0.863,0.7,2.0,2.6,2.0,2.3,0.6,0.1,15.1
39,1052,Ben Handlogten,1610612762,UTA,31.0,21,6,15,0.286,14.0,2.0,4.0,0.518,0.0,0.0,0.0,0.4,0.8,0.529,1.1,2.0,3.1,0.6,0.9,0.3,0.2,4.5
40,1112,Ben Wallace,1610612765,DET,30.0,74,51,23,0.689,36.1,4.0,8.8,0.453,0.0,0.1,0.111,1.8,4.1,0.428,3.9,8.2,12.2,1.7,1.1,1.4,2.4,9.7
41,2757,Beno Udrih,1610612759,SAS,22.0,80,57,23,0.713,14.4,2.2,4.9,0.444,0.7,1.8,0.408,0.8,1.1,0.753,0.2,0.8,1.0,1.9,1.0,0.5,0.1,5.9
42,2774,Bernard Robinson,1610612766,CHA,24.0,31,6,25,0.194,10.6,1.2,2.6,0.444,0.1,0.3,0.375,0.6,0.8,0.692,0.5,1.1,1.5,1.0,0.6,0.4,0.1,3.0
43,2873,Billy Thomas,1610612751,NJN,29.0,25,15,10,0.6,14.0,1.4,3.8,0.362,0.7,2.2,0.304,0.3,0.4,0.778,0.3,1.2,1.4,0.7,0.4,0.6,0.0,3.7
44,448,Bo Outlaw,1610612756,PHX,34.0,39,29,10,0.744,5.5,0.3,0.9,0.353,0.0,0.0,0.0,0.1,0.2,0.556,0.4,0.9,1.4,0.3,0.2,0.2,0.3,0.7
45,682,Bob Sura,1610612745,HOU,32.0,61,42,19,0.689,31.6,3.5,8.3,0.427,0.9,2.5,0.355,2.3,3.1,0.75,1.3,4.2,5.5,5.2,2.4,1.1,0.1,10.3
46,1517,Bobby Jackson,1610612758,SAC,32.0,25,18,7,0.72,21.6,4.4,10.2,0.427,1.3,3.8,0.344,2.0,2.3,0.862,0.9,2.5,3.4,2.4,1.1,0.6,0.1,12.0
47,2250,Bobby Simmons,1610612746,LAC,25.0,75,35,40,0.467,37.5,6.3,13.6,0.466,0.7,1.5,0.435,3.1,3.6,0.846,1.7,4.2,5.9,2.7,1.8,1.4,0.2,16.4
48,1719,Bonzi Wells,1610612763,MEM,28.0,69,37,32,0.536,21.6,3.9,8.9,0.441,0.5,1.5,0.346,2.0,2.7,0.75,0.7,2.6,3.3,1.2,1.3,1.2,0.4,10.4
49,2564,Boris Diaw,1610612737,ATL,23.0,66,10,56,0.152,18.1,1.9,4.5,0.422,0.1,0.8,0.18,0.9,1.2,0.74,0.8,1.8,2.6,2.3,1.3,0.6,0.3,4.8
50,2411,Bostjan Nachbar,1610612740,NOH,24.0,71,21,50,0.296,18.9,2.3,5.8,0.392,1.1,2.8,0.383,1.4,1.6,0.829,0.3,2.2,2.6,1.0,1.0,0.4,0.2,7.0
51,1802,Brad Miller,1610612758,SAC,29.0,56,36,20,0.643,37.4,5.7,10.9,0.524,0.1,0.3,0.263,4.2,5.1,0.812,2.5,6.8,9.3,3.9,1.5,1.2,1.2,15.6
52,2688,Brandin Knight,1610612745,HOU,23.0,1,0,1,0.0,2.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,2599,Brandon Hunter,1610612753,ORL,24.0,31,10,21,0.323,7.0,1.2,2.4,0.507,0.0,0.0,0.0,0.7,1.3,0.538,0.8,1.4,2.2,0.1,0.7,0.1,0.2,3.1
54,2217,Brendan Haywood,1610612764,WAS,25.0,68,38,30,0.559,27.5,3.5,6.3,0.56,0.0,0.0,0.0,2.3,3.8,0.609,3.0,3.9,6.8,0.8,1.4,0.8,1.7,9.4
55,699,Brent Barry,1610612759,SAS,33.0,81,59,22,0.728,21.4,2.4,5.7,0.423,1.2,3.5,0.357,1.4,1.7,0.837,0.4,2.0,2.3,2.2,0.8,0.5,0.2,7.4
56,1510,Brevin Knight,1610612766,CHA,29.0,66,17,49,0.258,29.5,3.8,8.9,0.422,0.0,0.3,0.15,2.5,3.0,0.852,0.3,2.3,2.6,9.0,2.2,2.0,0.1,10.1
57,2073,Brian Cardinal,1610612763,MEM,28.0,58,32,26,0.552,24.7,2.8,7.4,0.37,0.8,2.2,0.352,2.7,3.1,0.873,1.1,2.8,3.9,2.0,1.4,1.5,0.3,9.0
58,2567,Brian Cook,1610612747,LAL,24.0,72,31,41,0.431,15.0,2.4,5.9,0.417,1.1,2.8,0.392,0.4,0.5,0.757,0.9,2.1,3.0,0.5,0.4,0.3,0.4,6.4
59,258,Brian Grant,1610612747,LAL,33.0,69,27,42,0.391,16.6,1.5,3.0,0.493,0.0,0.0,0.0,0.8,1.1,0.722,1.5,2.3,3.7,0.5,0.6,0.3,0.3,3.8
60,2243,Brian Scalabrine,1610612751,NJN,27.0,54,28,26,0.519,21.6,2.4,6.1,0.398,0.4,1.3,0.324,1.0,1.3,0.768,1.5,3.0,4.5,1.6,1.2,0.6,0.3,6.3
61,1730,Brian Skinner,1610612758,SAC,29.0,49,24,25,0.49,19.3,2.1,4.2,0.507,0.0,0.0,0.0,0.5,1.4,0.357,2.2,3.5,5.7,0.9,0.8,0.6,1.0,4.8
62,2639,Britton Johnsen,1610612754,IND,25.0,6,2,4,0.333,14.0,1.0,3.7,0.273,0.0,0.7,0.0,0.0,0.0,0.0,0.8,0.8,1.7,0.7,0.5,0.2,0.0,2.0
63,1477,Bruce Bowen,1610612759,SAS,34.0,82,59,23,0.72,32.0,3.1,7.3,0.42,1.2,3.1,0.403,0.9,1.4,0.634,0.6,2.9,3.5,1.5,0.7,0.7,0.5,8.2
64,1743,Bruno Sundov,1610612752,NYK,25.0,21,8,13,0.381,3.3,0.5,1.8,0.297,0.0,0.1,0.333,0.1,0.1,1.0,0.3,0.3,0.6,0.1,0.3,0.1,0.1,1.2
65,935,Bryon Russell,1610612743,DEN,34.0,70,39,31,0.557,14.7,1.4,3.6,0.377,0.8,2.1,0.376,0.9,1.1,0.792,0.7,1.7,2.5,1.0,0.5,0.6,0.2,4.4
66,384,Calbert Cheaney,1610612744,GSW,33.0,55,17,38,0.309,17.2,2.1,4.8,0.426,0.0,0.1,0.0,0.4,0.7,0.649,0.6,1.7,2.3,1.2,0.6,0.3,0.3,4.5
67,1916,Calvin Booth,1610612749,MIL,29.0,51,25,26,0.49,8.9,1.0,2.1,0.454,0.0,0.0,0.0,0.5,0.6,0.813,0.6,1.5,2.1,0.2,0.3,0.3,0.5,2.4
68,2306,Carlos Arroyo,1610612765,DET,25.0,70,35,35,0.5,20.6,2.4,6.1,0.389,0.1,0.4,0.267,1.7,2.1,0.799,0.4,1.1,1.5,4.0,1.5,0.6,0.1,6.6
69,2430,Carlos Boozer,1610612762,UTA,23.0,51,17,34,0.333,34.9,7.1,13.6,0.521,0.0,0.0,0.0,3.7,5.3,0.698,2.8,6.2,9.0,2.8,2.7,0.8,0.5,17.8
70,2568,Carlos Delfino,1610612765,DET,22.0,30,20,10,0.667,15.4,1.4,3.9,0.359,0.3,1.2,0.257,0.8,1.3,0.575,0.4,1.4,1.8,1.3,0.8,0.7,0.2,3.9
71,2546,Carmelo Anthony,1610612743,DEN,21.0,75,47,28,0.627,34.8,7.1,16.4,0.431,0.6,2.1,0.266,6.1,7.6,0.796,1.9,3.8,5.7,2.6,3.0,0.9,0.4,20.8
72,2406,Caron Butler,1610612747,LAL,25.0,77,32,45,0.416,35.6,5.7,12.9,0.445,0.5,1.6,0.304,3.6,4.1,0.862,1.9,3.9,5.8,1.9,1.6,1.4,0.3,15.5
73,2418,Casey Jacobsen,1610612740,NOH,24.0,84,43,41,0.512,21.5,2.0,4.9,0.404,0.8,2.1,0.373,1.8,2.3,0.786,0.4,1.6,2.0,1.3,0.8,0.4,0.1,6.5
74,369,Charlie Ward,1610612745,HOU,34.0,14,6,8,0.429,25.7,1.7,5.5,0.312,1.1,3.6,0.314,0.8,0.9,0.846,0.4,2.4,2.8,3.1,1.3,1.1,0.0,5.4
75,1497,Chauncey Billups,1610612765,DET,28.0,80,53,27,0.663,35.9,5.1,11.4,0.442,2.1,4.8,0.426,4.3,4.8,0.898,0.6,2.8,3.4,5.8,2.3,1.0,0.1,16.5
76,2365,Chris Andersen,1610612740,NOH,26.0,67,17,50,0.254,21.3,2.9,5.3,0.534,0.0,0.0,0.0,2.0,2.8,0.689,2.0,4.1,6.1,1.1,1.0,0.2,1.5,7.7
77,2547,Chris Bosh,1610612761,TOR,21.0,81,33,48,0.407,37.2,5.8,12.4,0.471,0.0,0.1,0.3,5.1,6.7,0.76,2.4,6.5,8.9,1.9,2.3,0.9,1.4,16.8
78,2768,Chris Duhon,1610612741,CHI,22.0,82,47,35,0.573,26.5,2.1,6.0,0.352,1.1,3.2,0.355,0.6,0.8,0.731,0.3,2.3,2.6,4.9,1.5,1.0,0.0,5.9
79,2549,Chris Kaman,1610612746,LAC,23.0,63,28,35,0.444,26.0,3.9,7.9,0.497,0.0,0.0,0.0,1.3,1.9,0.661,2.1,4.6,6.7,1.2,1.8,0.4,1.1,9.1
80,2036,Chris Mihm,1610612747,LAL,25.0,75,33,42,0.44,25.0,3.7,7.4,0.507,0.0,0.0,0.0,2.3,3.4,0.678,2.6,4.1,6.7,0.7,1.5,0.2,1.4,9.8
81,185,Chris Webber,1610612755,PHI,32.0,67,39,28,0.582,35.4,8.3,19.1,0.433,0.2,0.7,0.341,2.7,3.4,0.794,1.9,7.2,9.1,4.7,2.7,1.4,0.8,19.5
82,2404,Chris Wilcox,1610612746,LAC,22.0,54,23,31,0.426,18.6,3.1,6.1,0.514,0.0,0.0,0.0,1.6,2.7,0.611,1.2,3.1,4.2,0.7,1.4,0.5,0.4,7.9
83,363,Christian Laettner,1610612748,MIA,35.0,49,38,11,0.776,15.1,2.2,3.8,0.582,0.0,0.1,0.143,0.9,1.2,0.763,0.7,1.9,2.7,0.8,0.6,0.7,0.3,5.3
84,1088,Chucky Atkins,1610612747,LAL,30.0,82,34,48,0.415,35.5,4.7,11.1,0.426,2.1,5.5,0.387,2.0,2.5,0.803,0.4,2.0,2.4,4.4,1.8,0.9,0.0,13.6
85,221,Clar. Weatherspoon,1610612745,HOU,34.0,40,22,18,0.55,13.1,1.2,2.9,0.412,0.0,0.0,0.0,0.7,0.9,0.829,0.9,2.2,3.1,0.4,0.4,0.2,0.2,3.1
86,361,Clifford Robinson,1610612751,NJN,38.0,71,32,39,0.451,23.9,2.8,7.4,0.386,0.9,2.7,0.347,0.9,1.4,0.639,0.8,2.2,2.9,1.5,0.9,0.9,0.7,7.5
87,1894,Corey Maggette,1610612746,LAC,25.0,66,27,39,0.409,37.1,6.4,14.9,0.431,0.8,2.5,0.304,8.5,10.0,0.857,1.1,4.9,6.0,3.4,3.0,1.1,0.1,22.2
88,722,Corliss Williamson,1610612758,SAC,31.0,72,37,35,0.514,21.3,3.8,8.1,0.467,0.0,0.0,0.0,2.7,3.4,0.799,1.4,2.2,3.6,1.1,1.2,0.5,0.2,10.3
89,2451,Corsley Edwards,1610612740,NOH,26.0,10,0,10,0.0,11.0,1.0,3.1,0.323,0.0,0.0,0.0,0.7,1.2,0.583,1.2,1.3,2.5,0.3,0.2,0.3,0.4,2.7
90,724,Cory Alexander,1610612766,CHA,32.0,16,1,15,0.063,12.4,1.0,3.1,0.327,0.5,1.2,0.421,0.6,0.8,0.75,0.5,1.3,1.8,2.3,1.2,0.6,0.1,3.1
91,2414,Curtis Borchardt,1610612762,UTA,24.0,67,22,45,0.328,12.8,1.1,2.6,0.43,0.0,0.0,0.0,0.8,1.1,0.732,1.3,2.1,3.3,0.7,0.8,0.1,0.5,3.0
92,1749,Cuttino Mobley,1610612758,SAC,29.0,66,36,30,0.545,36.3,6.2,14.1,0.438,2.3,5.2,0.439,2.5,3.1,0.82,0.7,2.8,3.5,2.8,2.0,1.1,0.5,17.2
93,2788,DJ Mbenga,1610612742,DAL,24.0,15,9,6,0.6,3.8,0.4,0.9,0.429,0.0,0.0,0.0,0.2,0.3,0.75,0.2,0.3,0.5,0.0,0.3,0.0,0.3,1.0
94,2563,Dahntay Jones,1610612763,MEM,24.0,52,29,23,0.558,12.4,1.6,3.7,0.437,0.4,1.2,0.383,0.8,1.2,0.688,0.2,1.1,1.3,0.4,0.6,0.3,0.2,4.5
95,2402,Dajuan Wagner,1610612739,CLE,22.0,11,6,5,0.545,9.3,1.6,5.0,0.327,0.5,2.4,0.192,0.3,0.4,0.75,0.0,0.2,0.2,1.2,0.8,0.5,0.0,4.0
96,905,Dale Davis,1610612754,IND,36.0,61,24,37,0.393,21.4,1.8,3.8,0.479,0.0,0.0,0.0,1.0,1.6,0.606,2.5,3.7,6.1,0.8,0.7,0.5,1.1,4.7
97,2863,Damien Wilkins,1610612760,SEA,25.0,29,17,12,0.586,17.8,2.5,5.8,0.435,0.6,2.0,0.271,0.7,1.2,0.618,1.0,1.3,2.3,0.9,0.6,0.8,0.3,6.3
98,1800,Damon Jones,1610612748,MIA,28.0,82,59,23,0.72,31.4,4.0,8.9,0.456,2.7,6.4,0.432,0.8,1.0,0.791,0.2,2.6,2.8,4.3,1.2,0.5,0.1,11.6
99,757,Damon Stoudamire,1610612757,POR,31.0,81,26,55,0.321,34.2,5.6,14.4,0.392,2.2,6.0,0.369,2.2,2.5,0.915,0.7,3.1,3.8,5.7,2.0,1.1,0.0,15.8
100,2245,Damone Brown,1610612764,WAS,26.0,14,8,6,0.571,10.8,1.6,4.4,0.371,0.3,0.8,0.364,0.3,0.6,0.444,0.7,1.3,2.0,1.0,1.1,0.1,0.4,3.9
101,2424,Dan Dickau,1610612740,NOH,26.0,71,18,53,0.254,29.3,4.3,10.6,0.405,1.2,3.5,0.347,2.7,3.2,0.833,0.5,2.1,2.5,4.9,2.0,1.1,0.1,12.5
102,2429,Dan Gadzuric,1610612749,MIL,27.0,81,29,52,0.358,22.0,3.0,5.6,0.539,0.0,0.0,0.0,1.3,2.5,0.538,3.2,5.1,8.3,0.4,1.0,0.6,1.3,7.3
103,2091,Daniel Santiago,1610612749,MIL,29.0,11,5,6,0.455,9.5,0.6,1.9,0.333,0.0,0.0,0.0,0.7,1.0,0.727,0.5,1.2,1.7,0.1,0.4,0.3,0.4,2.0
104,1504,Danny Fortson,1610612760,SEA,29.0,62,42,20,0.677,16.9,1.9,3.6,0.522,0.0,0.0,0.0,3.7,4.2,0.88,2.5,3.1,5.6,0.1,1.5,0.2,0.1,7.5
105,2032,Darius Miles,1610612757,POR,23.0,63,25,38,0.397,26.9,5.3,11.1,0.482,0.1,0.4,0.348,2.0,3.4,0.6,1.1,3.6,4.7,2.0,2.5,1.2,1.2,12.8
106,2443,Darius Songaila,1610612758,SAC,27.0,81,50,31,0.617,20.5,3.2,6.0,0.527,0.0,0.0,0.0,1.2,1.4,0.847,1.5,2.7,4.2,1.4,0.9,0.6,0.2,7.5
107,2545,Darko Milicic,1610612765,DET,20.0,37,26,11,0.703,6.8,0.7,2.1,0.329,0.0,0.0,0.0,0.5,0.6,0.708,0.1,1.1,1.2,0.2,0.4,0.1,0.5,1.8
108,353,Darrell Armstrong,1610612742,DAL,37.0,66,37,29,0.561,15.0,1.3,4.2,0.321,0.4,1.7,0.252,0.9,1.0,0.853,0.5,1.2,1.7,2.7,1.0,0.7,0.1,4.0
109,239,Darrick Martin,1610612746,LAC,34.0,11,4,7,0.364,17.2,1.5,4.5,0.32,0.5,1.6,0.278,0.5,0.7,0.625,0.3,0.6,0.9,2.5,0.5,0.5,0.0,3.8
110,1032,Darvin Ham,1610612765,DET,31.0,47,25,22,0.532,5.5,0.4,0.8,0.459,0.0,0.0,0.0,0.3,0.7,0.387,0.4,0.3,0.7,0.1,0.2,0.1,0.1,1.0
111,2758,David Harrison,1610612754,IND,22.0,43,23,20,0.535,17.7,2.5,4.3,0.576,0.0,0.0,0.0,1.2,2.1,0.571,1.1,2.0,3.1,0.3,1.2,0.4,1.3,6.1
112,133,David Wesley,1610612745,HOU,34.0,80,40,40,0.5,34.7,4.2,10.5,0.398,1.5,3.9,0.375,2.0,2.4,0.857,0.5,2.4,2.9,3.3,1.4,1.2,0.1,11.9
113,2561,David West,1610612740,NOH,24.0,30,4,26,0.133,18.3,2.5,5.7,0.436,0.1,0.2,0.4,1.1,1.7,0.68,1.3,3.0,4.3,0.8,1.2,0.4,0.5,6.2
114,2205,DeSagana Diop,1610612739,CLE,23.0,39,16,23,0.41,7.8,0.5,1.8,0.29,0.0,0.1,0.0,0.0,0.1,0.0,0.8,1.0,1.8,0.4,0.3,0.2,0.7,1.0
115,2052,DeShawn Stevenson,1610612753,ORL,24.0,55,24,31,0.436,19.6,3.2,7.7,0.408,0.5,1.2,0.373,1.0,1.8,0.554,0.7,1.2,1.9,1.3,1.0,0.3,0.2,7.8
116,2753,Delonte West,1610612738,BOS,21.0,39,23,16,0.59,12.9,1.7,4.0,0.426,0.6,1.7,0.358,0.5,0.7,0.704,0.4,1.3,1.7,1.4,0.6,0.5,0.2,4.5
117,2035,DerMarr Johnson,1610612743,DEN,25.0,71,42,29,0.592,17.2,2.6,5.2,0.499,0.7,2.1,0.358,1.1,1.4,0.792,0.6,1.5,2.1,1.1,0.9,0.6,0.3,7.1
118,1507,Derek Anderson,1610612757,POR,30.0,47,16,31,0.34,26.3,3.2,8.3,0.389,1.2,3.2,0.384,1.5,1.9,0.805,0.5,2.2,2.7,3.0,1.5,0.8,0.1,9.2
119,965,Derek Fisher,1610612744,GSW,30.0,74,31,43,0.419,30.0,4.0,10.2,0.393,1.5,3.9,0.371,2.4,2.7,0.862,0.5,2.4,2.9,4.1,1.7,1.0,0.1,11.9
120,934,Derrick Coleman,1610612765,DET,38.0,5,2,3,0.4,9.9,0.6,2.8,0.214,0.0,0.4,0.0,0.6,0.6,1.0,0.6,2.4,3.0,0.0,0.4,0.0,0.0,1.8
121,2046,Desmond Mason,1610612749,MIL,27.0,80,29,51,0.363,36.1,6.0,13.5,0.443,0.0,0.1,0.125,5.3,6.6,0.802,1.1,2.8,3.9,2.7,2.1,0.7,0.3,17.2
122,1904,Devean George,1610612747,LAL,27.0,15,2,13,0.133,20.5,2.5,6.9,0.356,1.4,3.9,0.362,1.0,1.3,0.75,0.9,2.7,3.5,0.9,0.8,0.5,0.1,7.3
123,2484,Devin Brown,1610612759,SAS,26.0,67,50,17,0.746,18.4,2.6,6.1,0.423,0.7,1.8,0.372,1.5,1.9,0.792,0.6,2.1,2.6,1.4,0.8,0.6,0.2,7.4
124,2734,Devin Harris,1610612742,DAL,22.0,76,56,20,0.737,15.5,2.1,4.8,0.429,0.6,1.7,0.336,1.0,1.4,0.757,0.4,1.0,1.3,2.2,1.1,1.0,0.3,5.7
125,87,Dikembe Mutombo,1610612745,HOU,39.0,80,50,30,0.625,15.3,1.4,2.7,0.498,0.0,0.0,0.0,1.3,1.8,0.741,1.9,3.5,5.3,0.1,0.6,0.2,1.3,4.0
