,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PTS
10,947,Allen Iverson,1610612755,PHI,26.0,71,50,21,0.704,41.9,10.7,25.5,0.42,1.4,4.3,0.32,8.2,10.1,0.814,0.7,3.1,3.8,4.6,3.3,2.5,0.3,31.1
11,297,Alonzo Mourning,1610612748,MIA,31.0,13,8,5,0.615,23.5,5.6,10.8,0.518,0.0,0.1,0.0,2.4,4.2,0.564,2.7,5.1,7.8,0.9,2.2,0.3,2.4,13.6
12,1541,Alvin Williams,1610612761,TOR,26.0,82,47,35,0.573,29.2,4.0,9.4,0.43,0.4,1.3,0.306,1.3,1.8,0.752,0.6,2.0,2.6,5.0,1.3,1.5,0.3,9.8
13,1889,Andre Miller,1610612739,CLE,25.0,82,30,52,0.366,34.7,5.5,12.2,0.452,0.2,0.8,0.266,4.6,5.5,0.833,1.1,3.2,4.4,8.0,3.2,1.5,0.3,15.8
14,692,Andrew DeClercq,1610612753,ORL,28.0,67,37,30,0.552,13.4,1.6,2.9,0.554,0.0,0.0,0.0,0.7,1.2,0.573,1.4,2.2,3.5,0.5,0.8,0.6,0.5,3.9
15,1950,Andy Panko,1610612737,ATL,23.0,1,1,0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,358,Anfernee Hardaway,1610612756,PHX,29.0,4,2,2,0.5,27.6,3.8,9.0,0.417,0.5,2.0,0.25,1.8,2.8,0.636,1.3,3.3,4.5,3.8,0.8,1.5,0.3,9.8
17,1712,Antawn Jamison,1610612744,GSW,25.0,82,17,65,0.207,41.4,9.8,22.1,0.442,0.8,2.5,0.302,4.7,6.5,0.715,3.4,5.3,8.7,2.0,2.4,1.4,0.3,24.9
18,1853,Anthony Carter,1610612748,MIA,26.0,72,43,29,0.597,22.7,2.7,6.7,0.406,0.1,0.6,0.15,0.9,1.4,0.631,0.6,1.9,2.5,3.7,1.7,1.0,0.1,6.4
19,924,Anthony Goldwire,1610612743,DEN,29.0,20,8,12,0.4,10.0,1.5,4.0,0.375,0.5,1.7,0.265,0.7,0.9,0.765,0.1,0.6,0.6,1.7,0.8,0.5,0.0,4.1
20,1533,Anthony Johnson,1610612739,CLE,26.0,53,16,37,0.302,9.6,1.0,2.9,0.349,0.0,0.1,0.2,0.4,0.6,0.697,0.2,0.6,0.8,1.5,0.6,0.4,0.1,2.5
21,193,Anthony Mason,1610612748,MIA,34.0,80,49,31,0.613,40.7,5.8,11.9,0.482,0.0,0.0,0.0,4.6,5.9,0.781,2.1,7.5,9.6,3.1,2.2,1.0,0.3,16.1
22,292,Anthony Miller,1610612755,PHI,29.0,4,1,3,0.25,2.9,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.3,0.0,0.0,0.5
23,324,Anthony Peeler,1610612750,MIN,31.0,75,42,33,0.56,28.3,4.1,9.8,0.421,1.3,3.4,0.391,1.0,1.2,0.862,0.6,2.0,2.6,2.6,1.4,1.2,0.2,10.5
24,952,Antoine Walker,1610612738,BOS,24.0,81,35,46,0.432,41.9,8.8,21.2,0.413,2.7,7.4,0.367,3.1,4.3,0.716,1.9,7.0,8.9,5.5,3.7,1.7,0.6,23.4
25,1498,Antonio Daniels,1610612759,SAS,26.0,79,55,24,0.696,26.1,3.5,7.4,0.468,0.9,2.3,0.404,1.5,2.0,0.776,0.3,1.7,2.1,3.8,1.4,0.8,0.2,9.4
26,213,Antonio Davis,1610612761,TOR,32.0,78,46,32,0.59,35.0,4.8,11.1,0.433,0.0,0.0,0.0,4.1,5.4,0.754,3.5,6.6,10.1,1.4,1.7,0.3,1.9,13.7
27,176,Antonio Harvey,1610612757,POR,30.0,12,6,6,0.5,6.0,1.1,2.3,0.464,0.0,0.0,0.0,0.4,0.5,0.833,0.4,0.8,1.2,0.3,0.3,0.1,0.5,2.6
28,686,Antonio McDyess,1610612743,DEN,26.0,70,34,36,0.486,36.5,8.2,16.6,0.495,0.0,0.0,0.0,4.3,6.2,0.7,3.4,8.6,12.1,2.1,2.3,0.6,1.5,20.8
29,1609,Art Long,1610612758,SAC,28.0,9,8,1,0.889,2.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.7,0.9,0.1,0.2,0.0,0.3,0.0
30,717,Arvydas Sabonis,1610612757,POR,36.0,61,37,24,0.607,21.2,4.0,8.5,0.479,0.0,0.2,0.067,2.0,2.6,0.776,0.8,4.6,5.4,1.5,1.4,0.7,1.0,10.1
31,1506,Austin Croshere,1610612754,IND,26.0,81,40,41,0.494,23.1,3.4,8.7,0.394,0.9,2.6,0.338,2.5,2.9,0.866,1.5,3.3,4.8,1.1,1.7,0.4,0.6,10.1
32,422,Avery Johnson,1610612759,SAS,36.0,55,40,15,0.727,23.4,2.4,5.5,0.447,0.0,0.1,0.167,0.7,1.1,0.683,0.4,1.2,1.5,4.3,1.1,0.6,0.1,5.6
33,1884,Baron Davis,1610612766,CHH,22.0,82,46,36,0.561,38.9,5.0,11.7,0.427,1.0,3.3,0.31,2.8,4.1,0.677,1.6,3.4,5.0,7.3,2.8,2.1,0.4,13.8
34,1112,Ben Wallace,1610612765,DET,26.0,80,32,48,0.4,34.5,2.7,5.5,0.491,0.0,0.1,0.25,1.0,3.0,0.336,3.8,9.4,13.2,1.5,1.5,1.3,2.3,6.4
35,223,Bill Curley,1610612744,GSW,29.0,20,7,13,0.35,9.6,1.3,2.4,0.532,0.1,0.1,0.5,0.6,1.0,0.632,1.1,0.8,1.9,0.2,0.8,0.4,0.5,3.2
36,182,Billy Owens,1610612765,DET,32.0,45,15,30,0.333,17.7,2.0,5.1,0.383,0.1,0.4,0.15,0.4,0.9,0.475,1.9,2.7,4.6,1.2,0.9,0.7,0.3,4.4
37,902,Bimbo Coles,1610612739,CLE,33.0,47,17,30,0.362,17.1,1.9,5.1,0.381,0.0,0.3,0.125,1.0,1.2,0.857,0.2,0.8,1.0,2.9,1.3,0.6,0.1,4.9
38,448,Bo Outlaw,1610612753,ORL,30.0,80,41,39,0.513,31.7,2.8,4.6,0.614,0.0,0.0,0.5,1.6,2.8,0.573,2.6,5.1,7.7,2.8,1.8,1.3,1.7,7.3
39,682,Bob Sura,1610612744,GSW,28.0,53,14,39,0.264,31.7,3.8,9.8,0.39,0.9,3.2,0.273,2.5,3.6,0.714,1.0,3.3,4.3,4.6,3.0,1.0,0.2,11.1
40,1517,Bobby Jackson,1610612758,SAC,28.0,79,54,25,0.684,20.9,2.9,6.7,0.439,0.5,1.3,0.375,0.8,1.1,0.739,0.9,2.2,3.1,2.0,1.3,1.1,0.1,7.2
41,1719,Bonzi Wells,1610612757,POR,24.0,75,47,28,0.627,26.6,5.2,9.7,0.533,0.2,0.7,0.34,2.1,3.2,0.66,1.6,3.3,4.9,2.8,2.3,1.3,0.3,12.6
42,1802,Brad Miller,1610612741,CHI,25.0,57,10,47,0.175,25.2,2.9,6.8,0.435,0.0,0.1,0.2,2.9,4.0,0.743,2.5,4.8,7.4,1.9,1.3,0.6,0.7,8.9
43,699,Brent Barry,1610612760,SEA,29.0,67,39,28,0.582,26.6,3.0,6.0,0.494,1.6,3.4,0.476,1.3,1.5,0.816,0.5,2.7,3.1,3.4,1.3,1.2,0.2,8.8
44,85,Brent Price,1610612763,VAN,32.0,6,0,6,0.0,5.0,0.5,1.8,0.273,0.2,0.7,0.25,1.0,1.2,0.857,0.2,0.5,0.7,0.8,0.7,0.3,0.0,2.2
45,1510,Brevin Knight,1610612737,ATL,25.0,53,14,39,0.264,27.6,2.6,7.0,0.375,0.0,0.2,0.1,1.0,1.2,0.818,0.4,2.7,3.2,5.9,1.7,1.9,0.1,6.3
46,2073,Brian Cardinal,1610612765,DET,24.0,15,5,10,0.333,8.3,0.7,2.1,0.323,0.0,0.3,0.0,0.7,1.2,0.611,0.5,1.0,1.5,0.2,0.6,0.5,0.1,2.1
47,258,Brian Grant,1610612748,MIA,29.0,82,50,32,0.61,33.8,5.9,12.3,0.479,0.0,0.0,0.0,3.4,4.3,0.797,2.6,6.1,8.8,1.2,2.1,0.7,0.9,15.2
48,216,Brian Shaw,1610612747,LAL,35.0,80,55,25,0.688,22.9,2.1,5.1,0.399,0.5,1.7,0.311,0.6,0.8,0.797,0.6,3.2,3.8,3.2,1.2,0.6,0.3,5.3
49,1730,Brian Skinner,1610612746,LAC,25.0,39,16,23,0.41,14.9,1.6,4.1,0.398,0.0,0.0,0.0,0.8,1.5,0.542,1.4,2.9,4.3,0.5,0.8,0.4,0.3,4.1
50,1477,Bruce Bowen,1610612748,MIA,30.0,82,50,32,0.61,32.8,2.6,7.1,0.363,1.3,3.7,0.336,1.2,2.0,0.609,0.5,2.4,3.0,1.6,0.9,1.0,0.6,7.6
51,1743,Bruno Sundov,1610612754,IND,21.0,11,2,9,0.182,11.1,1.8,3.7,0.488,0.0,0.4,0.0,0.3,0.5,0.6,0.4,1.7,2.1,0.2,0.3,0.2,0.4,3.9
52,735,Bryant Reeves,1610612763,VAN,28.0,75,19,56,0.253,24.4,3.4,7.4,0.46,0.0,0.1,0.25,1.5,1.9,0.796,1.8,4.3,6.0,1.1,1.2,0.6,0.7,8.3
53,179,Bryant Stith,1610612738,BOS,30.0,78,35,43,0.449,32.1,3.1,7.8,0.401,1.2,3.1,0.376,2.2,2.7,0.845,0.8,2.8,3.6,2.2,1.2,1.2,0.2,9.7
54,1724,Bryce Drew,1610612741,CHI,26.0,48,9,39,0.188,27.2,2.6,6.8,0.379,0.8,2.2,0.381,0.3,0.4,0.737,0.3,1.2,1.4,3.9,1.4,0.7,0.1,6.3
55,935,Bryon Russell,1610612762,UTA,30.0,78,50,28,0.641,31.7,3.9,9.0,0.44,1.2,2.9,0.413,2.8,3.7,0.779,1.2,3.0,4.2,2.1,1.4,1.2,0.3,12.0
56,1898,Cal Bowdler,1610612737,ATL,24.0,44,15,29,0.341,8.5,1.2,2.6,0.465,0.0,0.1,0.2,0.8,0.9,0.825,0.7,1.1,1.8,0.1,0.3,0.2,0.5,3.2
57,384,Calbert Cheaney,1610612743,DEN,29.0,9,5,4,0.556,16.9,1.1,3.3,0.333,0.0,0.0,0.0,0.1,0.2,0.5,0.6,1.7,2.2,1.0,0.6,0.4,0.2,2.3
58,1916,Calvin Booth,1610612742,DAL,25.0,55,19,36,0.345,16.9,2.2,4.6,0.476,0.0,0.0,0.0,1.0,1.4,0.679,1.4,3.1,4.5,0.8,1.0,0.5,2.0,5.3
59,435,Carlos Rogers,1610612745,HOU,30.0,39,21,18,0.538,14.0,1.9,2.8,0.682,0.0,0.0,0.0,0.7,1.3,0.558,1.2,2.3,3.6,0.2,0.4,0.3,0.5,4.6
60,76,Cedric Ceballos,1610612748,MIA,31.0,40,22,18,0.55,13.9,2.5,5.7,0.441,0.6,1.8,0.301,0.9,1.1,0.86,0.9,1.8,2.7,0.5,0.8,0.4,0.2,6.5
61,1538,Cedric Henderson,1610612739,CLE,26.0,55,19,36,0.345,17.5,1.9,4.8,0.389,0.0,0.1,0.125,0.5,0.8,0.652,0.3,1.3,1.6,1.4,1.1,0.5,0.4,4.3
62,891,Charles Oakley,1610612761,TOR,37.0,78,45,33,0.577,35.5,3.9,10.1,0.388,0.1,0.6,0.224,1.6,1.9,0.836,1.8,7.7,9.5,3.4,1.8,1.0,0.6,9.6
63,369,Charlie Ward,1610612752,NYK,30.0,61,35,26,0.574,24.5,2.5,6.1,0.416,1.1,2.9,0.383,0.9,1.1,0.8,0.5,2.1,2.6,4.5,1.8,1.1,0.2,7.1
64,1497,Chauncey Billups,1610612750,MIN,24.0,77,42,35,0.545,23.3,3.2,7.6,0.422,0.9,2.5,0.376,1.9,2.2,0.842,0.4,1.6,2.1,3.4,1.4,0.7,0.1,9.3
65,685,Cherokee Parks,1610612746,LAC,28.0,65,23,42,0.354,16.2,2.1,4.2,0.489,0.0,0.1,0.0,0.5,0.7,0.705,1.1,2.4,3.5,0.7,0.6,0.4,0.6,4.6
66,713,Chris Carr,1610612738,BOS,27.0,35,14,21,0.4,8.8,1.5,3.2,0.473,0.5,1.1,0.459,1.3,1.7,0.767,0.3,0.9,1.3,0.3,0.5,0.1,0.1,4.8
67,164,Chris Childs,1610612761,TOR,33.0,77,47,30,0.61,24.1,1.8,4.4,0.403,0.4,1.4,0.302,0.8,0.9,0.845,0.3,2.3,2.6,4.6,2.0,0.8,0.2,4.7
68,1544,Chris Crawford,1610612737,ATL,26.0,47,11,36,0.234,19.2,2.6,5.7,0.452,0.1,0.5,0.273,1.4,1.8,0.819,0.6,1.7,2.3,0.8,1.3,0.4,0.3,6.8
69,201,Chris Dudley,1610612756,PHX,36.0,53,34,19,0.642,11.5,0.5,1.4,0.397,0.0,0.0,0.0,0.3,0.7,0.389,1.2,2.2,3.5,0.3,0.5,0.3,0.5,1.4
70,1612,Chris Garner,1610612744,GSW,26.0,8,0,8,0.0,18.6,0.9,4.6,0.189,0.0,0.9,0.0,0.6,0.8,0.833,0.3,1.3,1.5,2.3,1.1,0.9,0.1,2.4
71,423,Chris Gatling,1610612739,CLE,33.0,74,28,46,0.378,22.6,4.4,9.9,0.449,0.4,1.2,0.304,2.1,3.1,0.684,1.3,3.9,5.3,0.8,1.6,0.7,0.4,11.4
72,1914,Chris Herren,1610612738,BOS,25.0,25,9,16,0.36,16.3,1.2,3.8,0.302,0.6,2.2,0.291,0.4,0.5,0.75,0.2,0.7,0.8,2.2,0.8,0.6,0.0,3.3
73,2036,Chris Mihm,1610612739,CLE,21.0,59,19,40,0.322,19.7,2.9,6.6,0.442,0.0,0.0,0.0,1.7,2.1,0.794,1.8,2.9,4.7,0.3,1.4,0.3,0.9,7.6
74,168,Chris Mills,1610612744,GSW,31.0,15,5,10,0.333,32.9,4.7,12.7,0.372,0.5,1.7,0.28,2.1,2.4,0.861,1.6,4.6,6.2,1.2,1.3,0.6,0.3,12.0
75,904,Chris Mullin,1610612744,GSW,37.0,20,5,15,0.25,18.6,1.8,5.3,0.34,1.0,2.6,0.365,1.2,1.4,0.857,0.5,1.6,2.1,1.0,1.0,0.8,0.5,5.8
76,2084,Chris Porter,1610612744,GSW,23.0,51,9,42,0.176,22.5,3.4,8.7,0.389,0.0,0.1,0.0,1.8,2.8,0.667,1.7,2.0,3.7,1.2,1.2,0.9,0.1,8.6
77,185,Chris Webber,1610612758,SAC,28.0,70,48,22,0.686,40.5,11.2,23.4,0.481,0.0,0.4,0.071,4.6,6.6,0.703,2.6,8.5,11.1,4.2,2.8,1.3,1.7,27.1
78,43,Chris Whitney,1610612764,WAS,29.0,59,12,47,0.203,26.0,3.1,8.0,0.387,1.6,4.2,0.375,1.7,1.9,0.894,0.2,1.6,1.8,4.2,1.7,0.9,0.1,9.5
79,363,Christian Laettner,1610612764,WAS,31.0,78,38,40,0.487,21.3,3.6,7.1,0.503,0.1,0.2,0.308,2.2,2.6,0.833,1.5,3.2,4.7,1.6,1.8,0.9,0.6,9.3
80,1088,Chucky Atkins,1610612765,DET,26.0,81,31,50,0.383,29.2,4.7,11.8,0.399,1.5,4.2,0.357,1.1,1.6,0.692,0.3,1.8,2.1,4.1,1.8,0.8,0.1,12.0
81,359,Chucky Brown,1610612739,CLE,33.0,26,5,21,0.192,13.1,1.5,3.7,0.421,0.0,0.1,0.0,0.8,1.3,0.647,0.3,1.8,2.1,0.4,0.3,0.3,0.3,3.9
82,221,Clar. Weatherspoon,1610612739,CLE,30.0,82,30,52,0.366,33.9,4.2,8.4,0.501,0.0,0.0,0.0,2.8,3.5,0.79,2.7,7.0,9.7,1.3,1.4,1.0,1.3,11.3
83,361,Clifford Robinson,1610612756,PHX,34.0,82,51,31,0.622,33.6,6.1,14.5,0.422,1.1,3.0,0.361,3.1,4.4,0.709,1.3,2.8,4.1,2.9,2.3,1.1,1.0,16.4
84,1736,Corey Benjamin,1610612741,CHI,23.0,65,9,56,0.138,13.2,1.8,4.6,0.381,0.3,1.2,0.259,0.9,1.3,0.675,0.6,1.0,1.5,1.1,1.0,0.4,0.2,4.7
85,1894,Corey Maggette,1610612746,LAC,21.0,69,27,42,0.391,19.7,3.3,7.1,0.462,0.2,0.8,0.304,3.2,4.2,0.774,1.3,2.9,4.2,1.2,1.5,0.5,0.1,10.0
86,916,Corie Blount,1610612744,GSW,32.0,68,20,48,0.294,19.2,1.9,4.3,0.442,0.0,0.1,0.25,0.8,1.2,0.614,2.7,3.2,5.9,0.9,1.1,0.6,0.3,4.6
87,722,Corliss Williamson,1610612765,DET,27.0,69,32,37,0.464,24.4,4.7,9.4,0.502,0.0,0.0,0.0,2.2,3.4,0.637,1.6,3.1,4.7,0.9,1.6,0.7,0.3,11.6
88,724,Cory Alexander,1610612753,ORL,28.0,26,17,9,0.654,8.6,0.7,2.2,0.321,0.2,0.6,0.25,0.5,0.7,0.667,0.0,1.0,1.0,1.4,1.0,0.6,0.0,2.0
89,2042,Courtney Alexander,1610612764,WAS,24.0,65,29,36,0.446,21.1,3.7,8.8,0.417,0.3,0.7,0.37,1.9,2.3,0.82,0.6,1.6,2.2,1.0,1.2,0.7,0.1,9.5
90,1749,Cuttino Mobley,1610612745,HOU,25.0,79,44,35,0.557,38.1,6.7,15.4,0.434,1.1,3.2,0.357,5.0,6.0,0.831,1.1,4.0,5.0,2.5,2.1,1.1,0.3,19.5
91,905,Dale Davis,1610612757,POR,32.0,81,49,32,0.605,26.7,3.0,6.0,0.497,0.0,0.0,0.0,1.2,1.9,0.632,2.9,4.6,7.5,1.3,0.8,0.5,0.9,7.2
92,2053,Dalibor Bagaric,1610612741,CHI,20.0,35,9,26,0.257,7.4,0.5,1.9,0.262,0.0,0.0,0.0,0.4,0.8,0.464,0.6,1.0,1.6,0.3,0.6,0.3,0.5,1.3
93,1800,Damon Jones,1610612763,VAN,24.0,71,16,55,0.225,19.9,2.4,5.9,0.409,1.2,3.3,0.364,0.5,0.7,0.712,0.2,1.5,1.7,3.2,1.1,0.5,0.0,6.5
94,757,Damon Stoudamire,1610612757,POR,27.0,82,50,32,0.61,32.4,5.0,11.4,0.434,1.0,2.7,0.374,2.1,2.5,0.831,0.8,2.9,3.7,5.7,2.3,1.3,0.1,13.0
95,2061,Dan Langhi,1610612745,HOU,23.0,33,17,16,0.515,7.3,1.1,3.0,0.374,0.0,0.0,0.0,0.5,0.9,0.552,0.4,0.8,1.2,0.1,0.2,0.2,0.0,2.7
96,105,Dan Majerle,1610612748,MIA,35.0,53,35,18,0.66,24.6,1.6,4.9,0.336,1.1,3.4,0.315,0.7,0.8,0.818,0.4,2.8,3.1,1.7,0.7,1.0,0.3,5.0
97,2082,Dan McClintock,1610612743,DEN,24.0,6,3,3,0.5,9.7,1.5,3.0,0.5,0.0,0.0,0.0,0.0,0.8,0.0,1.7,1.2,2.8,0.2,0.5,0.0,0.3,3.0
98,344,Dana Barros,1610612765,DET,34.0,60,24,36,0.4,18.0,3.1,6.9,0.444,0.7,1.8,0.419,1.1,1.3,0.85,0.1,1.5,1.6,1.8,1.0,0.5,0.0,8.0
99,2091,Daniel Santiago,1610612756,PHX,25.0,54,34,20,0.63,10.7,1.2,2.5,0.478,0.0,0.0,0.0,0.8,1.1,0.689,0.6,1.2,1.9,0.2,0.9,0.3,0.4,3.1
100,198,Danny Ferry,1610612759,SAS,34.0,80,58,22,0.725,21.1,2.2,4.7,0.475,0.9,2.0,0.449,0.3,0.4,0.733,0.7,2.1,2.8,0.9,0.6,0.4,0.3,5.6
101,1504,Danny Fortson,1610612744,GSW,25.0,6,1,5,0.167,33.8,4.8,8.3,0.58,0.0,0.0,0.0,7.0,9.0,0.778,4.8,11.5,16.3,0.8,1.7,0.3,0.0,16.7
102,330,Danny Manning,1610612762,UTA,35.0,82,53,29,0.646,15.9,3.0,6.1,0.494,0.1,0.3,0.25,1.2,1.7,0.729,0.8,1.8,2.6,1.1,1.2,0.6,0.4,7.4
103,2032,Darius Miles,1610612746,LAC,19.0,81,30,51,0.37,26.4,3.9,7.8,0.505,0.0,0.2,0.053,1.5,2.9,0.521,1.6,4.3,5.9,1.2,1.8,0.6,1.5,9.4
104,353,Darrell Armstrong,1610612753,ORL,33.0,75,40,35,0.533,37.0,5.5,13.4,0.412,1.9,5.4,0.355,2.9,3.3,0.883,1.3,3.3,4.6,7.0,2.7,1.8,0.2,15.8
105,239,Darrick Martin,1610612758,SAC,30.0,31,23,8,0.742,5.6,0.9,2.5,0.382,0.5,0.9,0.519,1.0,1.1,0.886,0.1,0.5,0.5,0.5,0.3,0.2,0.0,3.3
106,1032,Darvin Ham,1610612749,MIL,27.0,29,18,11,0.621,18.7,1.3,2.8,0.488,0.1,0.1,0.667,1.0,1.7,0.592,1.9,2.2,4.2,0.9,1.1,0.6,0.7,3.8
107,128,David Benoit,1610612762,UTA,33.0,49,31,18,0.633,9.1,1.4,3.0,0.483,0.1,0.3,0.385,0.6,0.8,0.795,0.4,1.2,1.7,0.4,0.6,0.1,0.1,3.6
108,764,David Robinson,1610612759,SAS,35.0,80,57,23,0.713,29.6,5.0,10.3,0.486,0.0,0.0,0.0,4.4,5.9,0.747,2.6,6.0,8.6,1.5,1.5,1.0,2.5,14.4
109,2128,David Vanterpool,1610612764,WAS,28.0,22,6,16,0.273,18.6,2.1,5.0,0.418,0.0,0.3,0.0,1.4,2.3,0.6,0.7,1.0,1.7,3.0,1.7,1.0,0.1,5.5
110,133,David Wesley,1610612766,CHH,30.0,82,46,36,0.561,37.9,6.4,15.1,0.422,1.2,3.1,0.376,3.3,4.1,0.799,0.8,2.0,2.7,4.4,2.1,1.6,0.2,17.2
111,766,David Wingate,1610612760,SEA,37.0,1,1,0,1.0,9.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0
112,2052,DeShawn Stevenson,1610612762,UTA,20.0,40,27,13,0.675,7.4,0.8,2.3,0.341,0.0,0.3,0.083,0.7,1.0,0.684,0.2,0.5,0.7,0.5,0.7,0.3,0.1,2.2
113,1051,Dean Garrett,1610612750,MIN,34.0,70,41,29,0.586,11.9,1.1,2.2,0.481,0.0,0.0,0.0,0.4,0.6,0.692,0.9,2.2,3.1,0.3,0.4,0.4,0.7,2.5
114,244,Dee Brown,1610612753,ORL,32.0,7,2,5,0.286,22.3,2.3,6.3,0.364,1.7,4.6,0.375,0.6,0.7,0.8,0.0,1.6,1.6,1.7,1.0,0.6,0.0,6.9
115,209,Dell Curry,1610612761,TOR,37.0,71,38,33,0.535,13.5,2.3,5.4,0.424,0.9,2.0,0.428,0.6,0.7,0.843,0.2,1.0,1.2,1.1,0.5,0.4,0.1,6.0
116,2035,DerMarr Johnson,1610612737,ATL,21.0,78,23,55,0.295,16.8,1.9,5.0,0.374,0.5,1.6,0.323,0.8,1.1,0.736,0.7,1.6,2.3,0.8,1.2,0.6,0.4,5.1
117,1507,Derek Anderson,1610612759,SAS,26.0,82,58,24,0.707,34.9,5.0,12.1,0.416,1.2,3.1,0.399,4.2,4.9,0.851,0.9,3.5,4.4,3.7,2.0,1.5,0.2,15.5
118,965,Derek Fisher,1610612747,LAL,26.0,20,15,5,0.75,35.5,3.9,9.4,0.412,1.3,3.2,0.397,2.5,3.1,0.806,0.3,2.7,3.0,4.4,1.5,2.0,0.1,11.5
119,400,Derek Strong,1610612746,LAC,33.0,28,11,17,0.393,17.6,1.6,4.2,0.385,0.0,0.0,0.0,1.0,1.3,0.757,1.2,2.6,3.9,0.3,0.8,0.5,0.0,4.2
120,934,Derrick Coleman,1610612766,CHH,34.0,34,12,22,0.353,20.1,2.9,7.5,0.38,0.6,1.5,0.392,1.9,2.7,0.685,1.4,4.1,5.4,1.1,1.2,0.3,0.6,8.1
121,1760,Derrick Dial,1610612759,SAS,25.0,33,27,6,0.818,6.2,1.1,2.5,0.434,0.1,0.3,0.2,0.4,0.6,0.571,0.4,0.8,1.2,0.6,0.4,0.1,0.2,2.6
122,365,Derrick McKey,1610612754,IND,34.0,66,32,34,0.485,14.9,0.9,2.1,0.441,0.1,0.3,0.2,0.3,0.4,0.778,0.7,1.9,2.7,1.1,0.7,0.7,0.2,2.2
123,2046,Desmond Mason,1610612760,SEA,23.0,78,41,37,0.526,19.5,2.4,5.6,0.431,0.2,0.9,0.269,0.9,1.2,0.736,0.9,2.3,3.2,0.8,0.7,0.5,0.3,5.9
124,96,Detlef Schrempf,1610612757,POR,38.0,26,14,12,0.538,15.2,1.5,3.7,0.411,0.1,0.3,0.375,0.9,1.0,0.852,0.7,2.3,3.0,1.7,1.1,0.3,0.1,4.0
125,1904,Devean George,1610612747,LAL,23.0,59,43,16,0.729,10.0,1.1,3.5,0.309,0.3,1.2,0.221,0.7,0.9,0.709,0.6,1.3,1.9,0.3,0.6,0.3,0.3,3.1
126,87,Dikembe Mutombo,1610612755,PHI,35.0,75,33,42,0.44,34.6,3.6,7.4,0.484,0.0,0.0,0.0,2.8,3.9,0.725,4.1,9.4,13.5,1.0,1.9,0.4,2.7,10.0
